CustomerKey,GeographyKey,CustomerLabel,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,Phone,DateFirstPurchase,CustomerType
18170,442,29169,Victoria,Bailey,1958-09-18,S,F,victoria33@adventure-works.com,60000.0,1.0,0.0,Grado,Profesional,0.0,1.0,9090 Cristobal,286-555-0132,2002-01-09,Person
18171,445,29170,Alexandra,Adams,1958-10-16,S,F,alexandra57@adventure-works.com,60000.0,1.0,0.0,Grado,Profesional,0.0,1.0,3215 Polson Court,629-555-0159,2002-01-03,Person
18172,597,29171,Jay,Alvarez,1958-05-04,M,M,jay34@adventure-works.com,70000.0,5.0,4.0,Máster,Profesional,1.0,2.0,9590 Sutton Circle,398-555-0192,2004-03-16,Person
18173,470,29172,Arturo,Carson,1958-10-24,S,M,arturo41@adventure-works.com,70000.0,5.0,4.0,Grado,Profesional,1.0,2.0,911 Nicholas Drive,215-555-0124,2004-06-26,Person
18174,575,29173,Richard,Bradley,1958-11-20,S,M,richard57@adventure-works.com,70000.0,5.0,4.0,Grado,Profesional,0.0,2.0,3305 East Altarinda Dr.,498-555-0175,2003-10-29,Person
18175,537,29174,Richard,Parker,1958-11-15,S,M,richard36@adventure-works.com,80000.0,5.0,0.0,Máster,Profesional,0.0,0.0,3098 Eastgate Ave,183-555-0141,2002-01-04,Person
18176,597,29175,Sean,Rivera,1958-08-06,M,M,sean24@adventure-works.com,80000.0,5.0,0.0,Máster,Profesional,1.0,0.0,6080 Candelero Pl.,837-555-0175,2002-01-31,Person
18177,695,29176,Luke,Evans,1958-02-08,M,M,luke32@adventure-works.com,80000.0,5.0,4.0,Máster,Administración,1.0,0.0,1565 Esperanea Dr.,436-555-0118,2003-10-20,Person
18178,610,29177,Frank,Martin,1929-11-06,M,M,frank30@adventure-works.com,70000.0,3.0,0.0,Máster,Administración,1.0,1.0,3448 Concord,730-555-0167,2003-10-30,Person
18179,519,29178,Candice,She,1969-09-01,M,F,candice7@adventure-works.com,80000.0,4.0,4.0,Máster,Administración,1.0,0.0,7077 Blue Jay Drive,1 (11) 500 555-0145,2003-10-26,Person
18180,568,29179,Patricia,Mehta,1969-06-10,M,F,patricia17@adventure-works.com,90000.0,1.0,0.0,Máster,Administración,1.0,0.0,2524 Garden Ave.,1 (11) 500 555-0110,2003-10-01,Person
18181,519,29180,Erik,Gomez,1969-04-05,M,M,erik2@adventure-works.com,100000.0,1.0,0.0,Máster,Administración,1.0,0.0,5905 Hawthorne Dr.,1 (11) 500 555-0183,2003-10-30,Person
18182,613,29181,Melinda,Suarez,1968-05-13,S,F,melinda14@adventure-works.com,60000.0,2.0,2.0,Grado,Profesional,0.0,1.0,3823 Birch Bark Dr,1 (11) 500 555-0132,2004-03-26,Person
18183,679,29182,Wesley,Xu,1968-12-26,M,M,wesley12@adventure-works.com,60000.0,2.0,2.0,Grado,Profesional,1.0,1.0,8604 Dolores Way,1 (11) 500 555-0170,2004-03-02,Person
18184,492,29183,Gabrielle,Simmons,1970-11-24,M,F,gabrielle37@adventure-works.com,80000.0,4.0,4.0,Máster,Administración,1.0,1.0,3664 Colt Ct.,1 (11) 500 555-0135,2003-10-15,Person
18185,628,29184,Kristi,Madan,1970-04-12,M,F,kristi24@adventure-works.com,80000.0,4.0,4.0,Máster,Administración,1.0,1.0,6492 Palms Dr.,1 (11) 500 555-0176,2003-10-24,Person
18186,706,29185,Warren,Li,1968-09-21,M,M,warren20@adventure-works.com,60000.0,2.0,2.0,Grado,Profesional,1.0,1.0,7632 Willbrook Court,1 (11) 500 555-0139,2004-03-19,Person
18187,561,29186,Mathew,Serrano,1968-06-19,S,M,mathew12@adventure-works.com,60000.0,2.0,2.0,Grado,Profesional,0.0,1.0,926 Morning Way,1 (11) 500 555-0114,2004-03-20,Person
18188,425,29187,Jerome,Ramos,1968-04-12,M,M,jerome16@adventure-works.com,60000.0,2.0,2.0,Grado,Profesional,1.0,1.0,5510 Chickpea Ct.,1 (11) 500 555-0162,2004-04-25,Person
18189,637,29188,Colin,Kumar,1968-09-19,S,M,colin31@adventure-works.com,70000.0,5.0,5.0,Grado,Profesional,1.0,3.0,7085 Valley Run,1 (11) 500 555-0136,2004-01-05,Person
18190,669,29189,Roy,Dominguez,1967-06-23,S,M,roy32@adventure-works.com,70000.0,5.0,5.0,Grado,Profesional,0.0,3.0,9130 San Ramon Road,1 (11) 500 555-0116,2004-02-18,Person
18191,679,29190,Kaitlin,Suri,1969-08-11,S,F,kaitlin0@adventure-works.com,120000.0,1.0,0.0,Máster,Administración,0.0,2.0,9955 Terra Grand,1 (11) 500 555-0188,2003-10-19,Person
18192,558,29191,Chelsea,Weber,1969-11-19,S,F,chelsea4@adventure-works.com,130000.0,1.0,0.0,Máster,Administración,0.0,1.0,7938 Blue Ridge,1 (11) 500 555-0121,2003-10-18,Person
18193,568,29192,Jessica,Ramirez,1967-10-27,M,F,jessica19@adventure-works.com,70000.0,5.0,5.0,Grado,Profesional,1.0,4.0,6312 San Ramon Road,1 (11) 500 555-0177,2003-10-25,Person
18194,534,29193,Alejandro,Liang,1966-09-06,S,M,alejandro20@adventure-works.com,80000.0,5.0,5.0,Máster,Administración,1.0,3.0,2894 Encino Dr.,1 (11) 500 555-0140,2004-06-12,Person
18195,706,29194,Grace,Powell,1966-10-25,M,F,grace56@adventure-works.com,90000.0,0.0,0.0,Grado,Profesional,1.0,0.0,4566 Bermad Drive,1 (11) 500 555-0113,2003-10-17,Person
18196,706,29195,Barbara,Xu,1966-10-10,M,F,barbara22@adventure-works.com,90000.0,0.0,0.0,Grado,Profesional,0.0,0.0,9241 St George Dr.,1 (11) 500 555-0194,2003-10-08,Person
18197,487,29196,Darren,Serrano,1966-01-21,M,M,darren39@adventure-works.com,90000.0,2.0,0.0,Grado,Profesional,1.0,0.0,6369 Ellis Street,1 (11) 500 555-0140,2003-10-11,Person
18198,701,29197,Morgan,Brown,1953-07-04,S,F,morgan27@adventure-works.com,60000.0,3.0,1.0,Bachillerato parcial,Manual calificado,0.0,2.0,4647 Maywood Lane,604-555-0190,2004-05-15,Person
18199,570,29198,Faith,Ramirez,1953-07-06,M,F,faith28@adventure-works.com,60000.0,3.0,1.0,Bachillerato parcial,Manual calificado,1.0,3.0,3558 Pebble Glen Drive,199-555-0117,2002-01-17,Person
18200,631,29199,James,Wilson,1953-10-07,S,M,james72@adventure-works.com,60000.0,3.0,1.0,Bachillerato parcial,Manual calificado,0.0,3.0,3607 Cloudview Dr.,526-555-0183,2004-03-09,Person
18201,580,29200,Jackson,Collins,1957-02-25,M,M,jackson32@adventure-works.com,60000.0,2.0,0.0,Bachillerato,Profesional,1.0,2.0,8221 Argyll Ave.,212-555-0155,2004-01-25,Person
18202,584,29201,Kara,Jai,1957-05-18,S,F,kara10@adventure-works.com,70000.0,3.0,2.0,Grado parcial,Profesional,0.0,0.0,4228 Creekside Drive,976-555-0195,2002-01-22,Person
18203,597,29202,Jerry,Kumar,1957-11-18,M,M,jerry8@adventure-works.com,70000.0,3.0,2.0,Grado parcial,Profesional,1.0,0.0,1410 N Ranchford Court,161-555-0175,2002-01-14,Person
18204,610,29203,Laura,Hu,1957-04-28,M,F,laura26@adventure-works.com,70000.0,3.0,2.0,Grado parcial,Profesional,1.0,0.0,8502 Diver Way,402-555-0192,2002-01-28,Person
18205,566,29204,Austin,Sharma,1957-11-26,S,M,austin27@adventure-works.com,90000.0,2.0,0.0,Grado parcial,Profesional,0.0,1.0,3874 Claudia Court,121-555-0169,2002-01-08,Person
18206,570,29205,David,Long,1956-11-16,M,M,david42@adventure-works.com,80000.0,2.0,0.0,Bachillerato parcial,Manual calificado,1.0,2.0,1180 Rhea Ct,415-555-0123,2004-05-31,Person
18207,488,29206,Nicholas,Anderson,1956-08-23,M,M,nicholas11@adventure-works.com,80000.0,2.0,0.0,Bachillerato parcial,Manual calificado,1.0,2.0,77 Birchwood,811-555-0156,2003-10-20,Person
18208,559,29207,Katelyn,James,1956-01-27,M,F,katelyn6@adventure-works.com,60000.0,2.0,0.0,Bachillerato,Profesional,1.0,2.0,2082 Satin Court,431-555-0164,2002-01-24,Person
18209,583,29208,Amber,Lopez,1956-11-12,M,F,amber21@adventure-works.com,60000.0,2.0,0.0,Bachillerato,Profesional,0.0,2.0,2719 Clearland Circle,912-555-0164,2002-01-23,Person
18210,571,29209,Jordan,Evans,1965-09-05,M,M,jordan54@adventure-works.com,90000.0,4.0,4.0,Grado parcial,Profesional,1.0,3.0,5023 Stephine Way,628-555-0181,2003-08-30,Person
18211,627,29210,Devin,Peterson,1965-08-07,M,M,devin72@adventure-works.com,100000.0,3.0,1.0,Grado,Administración,1.0,4.0,7091 Glen Arms Dr.,162-555-0182,2004-02-25,Person
18212,507,29211,Stephanie,Ross,1965-06-14,M,F,stephanie31@adventure-works.com,100000.0,4.0,1.0,Grado,Administración,1.0,4.0,9318 Hawkridge Terrace,128-555-0175,2004-06-07,Person
18213,508,29212,Jocelyn,Gonzales,1965-12-15,S,F,jocelyn16@adventure-works.com,100000.0,4.0,1.0,Grado,Administración,1.0,4.0,2348 Fruitwood,757-555-0163,2004-04-13,Person
18214,467,29213,Jodi,Luo,1964-10-06,S,F,jodi6@adventure-works.com,80000.0,4.0,3.0,Grado,Administración,0.0,0.0,1663 Park Glen Court,958-555-0116,2004-03-18,Person
18215,571,29214,Joseph,Martinez,1964-06-25,S,M,joseph24@adventure-works.com,80000.0,4.0,3.0,Grado parcial,Profesional,1.0,1.0,1999 Orangewood Court,370-555-0118,2003-08-19,Person
18216,620,29215,Abigail,Barnes,1964-03-13,S,F,abigail71@adventure-works.com,90000.0,5.0,5.0,Grado parcial,Profesional,0.0,3.0,8674 Marina Vill Pkwy.,121-555-0184,2004-07-12,Person
18217,500,29216,Antonio,Wood,1964-05-19,S,M,antonio2@adventure-works.com,90000.0,5.0,5.0,Grado parcial,Profesional,0.0,4.0,2569 Serrana Ct.,341-555-0163,2004-07-30,Person
18218,559,29217,Alexis,Wilson,1964-11-23,M,F,alexis6@adventure-works.com,100000.0,5.0,2.0,Grado parcial,Profesional,1.0,1.0,8096 Mt. Washington Way,645-555-0187,2003-10-22,Person
18219,703,29218,Brandon,Moore,1964-04-01,S,M,brandon47@adventure-works.com,100000.0,5.0,2.0,Grado parcial,Profesional,1.0,1.0,1911 Almond Avenue,187-555-0180,2004-03-02,Person
18220,610,29219,Darren,Arun,1964-06-17,S,M,darren9@adventure-works.com,130000.0,2.0,2.0,Máster,Administración,0.0,2.0,5137 Napa Court,160-555-0114,2004-07-24,Person
18221,469,29220,Melinda,Ramos,1964-03-23,S,F,melinda12@adventure-works.com,130000.0,2.0,2.0,Máster,Administración,0.0,2.0,5867 North Ridge Drive,204-555-0116,2004-02-06,Person
18222,520,29221,Kelly,Bennett,1964-06-09,S,F,kelly5@adventure-works.com,150000.0,1.0,0.0,Grado,Administración,0.0,3.0,666 Lafayette Street,619-555-0132,2002-01-20,Person
18223,560,29222,Evan,Perez,1964-05-04,M,M,evan28@adventure-works.com,160000.0,0.0,1.0,Grado,Administración,1.0,2.0,8779 Knollview Court,170-555-0111,2002-01-12,Person
18224,442,29223,Angel,Phillips,1956-01-15,S,M,angel28@adventure-works.com,70000.0,4.0,3.0,Grado parcial,Profesional,0.0,0.0,6387 Balhan Dr.,939-555-0115,2002-01-28,Person
18225,470,29224,Kaylee,Bailey,1956-07-08,M,F,kaylee12@adventure-works.com,70000.0,4.0,3.0,Grado parcial,Profesional,1.0,0.0,6809 El Capitan Lane,985-555-0144,2003-09-06,Person
18226,535,29225,Matthew,Lee,1956-04-09,S,M,matthew26@adventure-works.com,80000.0,3.0,0.0,Grado parcial,Profesional,0.0,2.0,7086 O St.,220-555-0158,2002-01-31,Person
18227,677,29226,Katherine,Lee,1934-04-18,S,F,katherine93@adventure-works.com,60000.0,2.0,0.0,Máster,Administración,1.0,2.0,6694 Falcon Dr.,679-555-0126,2004-01-19,Person
18228,610,29227,Levi,Patel,1934-01-05,S,M,levi2@adventure-works.com,70000.0,4.0,0.0,Máster,Administración,1.0,2.0,5309 Diane Ct.,534-555-0178,2004-05-15,Person
18229,667,29228,Courtney,Campbell,1934-06-24,S,F,courtney4@adventure-works.com,130000.0,1.0,2.0,Máster,Administración,0.0,3.0,5518 Baldwin Dr.,189-555-0178,2003-08-22,Person
18230,467,29229,Lance,Moreno,1963-10-25,S,M,lance6@adventure-works.com,80000.0,4.0,3.0,Grado parcial,Profesional,0.0,2.0,6682 Fountainhead Ct.,906-555-0186,2004-03-10,Person
18231,490,29230,Kaitlyn,Diaz,1963-08-05,S,F,kaitlyn89@adventure-works.com,80000.0,4.0,3.0,Grado parcial,Profesional,0.0,2.0,4932 La Jolla,961-555-0119,2003-08-31,Person
18232,701,29231,Brittany,Simmons,1963-07-13,S,F,brittany13@adventure-works.com,80000.0,4.0,3.0,Grado parcial,Profesional,0.0,2.0,7378 Fairfield Avenue,197-555-0115,2004-05-09,Person
18233,660,29232,Samantha,Simmons,1963-03-11,S,F,samantha38@adventure-works.com,90000.0,0.0,0.0,Grado parcial,Profesional,1.0,1.0,2288 Morning Way,178-555-0186,2003-10-03,Person
18234,522,29233,Caitlin,Sanders,1963-08-25,S,F,caitlin3@adventure-works.com,90000.0,0.0,0.0,Grado parcial,Profesional,1.0,1.0,6820 Willow Pass Dr,506-555-0115,2004-04-25,Person
18235,472,29234,Kevin,Lopez,1963-10-08,M,M,kevin58@adventure-works.com,110000.0,5.0,3.0,Grado,Administración,1.0,1.0,4770 Blue Jay Drive,934-555-0113,2004-01-10,Person
18236,625,29235,Isaiah,Rogers,1963-12-23,S,M,isaiah19@adventure-works.com,120000.0,4.0,3.0,Grado parcial,Profesional,0.0,2.0,1007 Cardinet Dr.,500-555-0133,2004-02-17,Person
18237,625,29236,Eric,Young,1963-04-04,S,M,eric58@adventure-works.com,120000.0,4.0,3.0,Grado parcial,Profesional,1.0,3.0,5738 Bent Tree Lane,212-555-0155,2002-01-09,Person
18238,645,29237,Jennifer,Jenkins,1963-08-17,S,F,jennifer81@adventure-works.com,120000.0,4.0,3.0,Grado parcial,Profesional,1.0,3.0,7942 Palms,257-555-0141,2002-01-30,Person
18239,560,29238,Xavier,Powell,1963-06-15,S,M,xavier50@adventure-works.com,150000.0,4.0,1.0,Grado parcial,Profesional,0.0,3.0,8004 Broadmoor Ave.,701-555-0120,2002-01-17,Person
18240,560,29239,Samantha,Miller,1963-06-14,S,F,samantha7@adventure-works.com,150000.0,4.0,1.0,Grado parcial,Profesional,0.0,4.0,7467 Canyon Road,666-555-0138,2002-01-22,Person
18241,571,29240,Madeline,Allen,1962-07-02,S,F,madeline21@adventure-works.com,80000.0,5.0,4.0,Grado parcial,Profesional,0.0,3.0,7207 St. Andrews Way,666-555-0160,2004-06-22,Person
18242,583,29241,Sophia,Evans,1962-08-28,S,F,sophia0@adventure-works.com,90000.0,5.0,4.0,Grado parcial,Profesional,0.0,4.0,3510 Brook Way,165-555-0114,2003-09-29,Person
18243,575,29242,Blake,Thomas,1962-10-02,M,M,blake10@adventure-works.com,100000.0,3.0,2.0,Grado parcial,Profesional,1.0,4.0,2313 B Southampton Rd,116-555-0151,2002-01-26,Person
18244,582,29243,Jared,Torres,1962-12-20,S,M,jared7@adventure-works.com,110000.0,1.0,3.0,Grado,Administración,1.0,1.0,6666 Tosca Way,646-555-0117,2004-04-27,Person
18245,610,29244,Eric,Ross,1962-08-22,S,M,eric12@adventure-works.com,110000.0,1.0,3.0,Grado,Administración,1.0,2.0,1519 Birch Bark Road,837-555-0153,2004-07-09,Person
18246,527,29245,Angel,Roberts,1962-12-16,M,M,angel26@adventure-works.com,130000.0,1.0,2.0,Grado,Administración,1.0,4.0,3189 Oakgrove,352-555-0128,2004-06-06,Person
18247,688,29246,Thomas,Williams,1962-06-04,S,M,thomas62@adventure-works.com,130000.0,1.0,2.0,Grado,Administración,0.0,4.0,4566 Magnolia Ave.,561-555-0188,2004-04-02,Person
18248,647,29247,Sara,Gray,1961-06-24,S,F,sara6@adventure-works.com,70000.0,5.0,4.0,Grado parcial,Profesional,1.0,3.0,8803 La Mar Ct,182-555-0192,2003-08-19,Person
18249,677,29248,Jonathan,Martin,1961-06-19,S,M,jonathan68@adventure-works.com,90000.0,4.0,3.0,Bachillerato,Profesional,1.0,2.0,3332 Walnut Blvd.,220-555-0128,2003-08-19,Person
18250,694,29249,Austin,Long,1961-06-19,M,M,austin5@adventure-works.com,90000.0,4.0,3.0,Bachillerato,Profesional,1.0,2.0,6126 Virgil Street,412-555-0173,2003-08-21,Person
18251,575,29250,Anthony,Williams,1961-04-16,S,M,anthony11@adventure-works.com,100000.0,3.0,2.0,Grado parcial,Profesional,0.0,4.0,4051 Show Rd.,681-555-0164,2003-10-27,Person
18252,430,29251,Mandy,Zhou,1961-03-04,M,F,mandy10@adventure-works.com,110000.0,1.0,3.0,Grado,Administración,1.0,3.0,4625 Dos Encinas,392-555-0163,2003-10-05,Person
18253,527,29252,Alex,Parker,1961-09-08,M,M,alex26@adventure-works.com,130000.0,1.0,3.0,Grado,Administración,1.0,3.0,7581 Alaska Dr.,613-555-0123,2002-01-30,Person
18254,689,29253,Savannah,Green,1961-05-25,S,F,savannah37@adventure-works.com,130000.0,3.0,3.0,Grado,Administración,0.0,3.0,438 Post Road,426-555-0196,2003-12-18,Person
18255,479,29254,Erin,Sanchez,1955-10-15,M,F,erin27@adventure-works.com,60000.0,2.0,0.0,Bachillerato,Profesional,1.0,2.0,4077 Roxbury Drive,904-555-0179,2002-01-17,Person
18256,560,29255,Kyle,Washington,1955-04-11,S,M,kyle8@adventure-works.com,80000.0,3.0,2.0,Grado parcial,Profesional,0.0,1.0,1386 Eastgate,242-555-0183,2002-01-01,Person
18257,562,29256,Noah,Harris,1955-11-07,M,M,noah55@adventure-works.com,90000.0,2.0,1.0,Bachillerato,Profesional,0.0,1.0,3614 Golf Club Road,566-555-0114,2003-09-20,Person
18258,520,29257,Jeremiah,Russell,1955-10-26,S,M,jeremiah35@adventure-works.com,90000.0,2.0,1.0,Bachillerato,Profesional,1.0,1.0,8984 Brook Way,393-555-0136,2004-04-21,Person
18259,575,29258,Makayla,James,1955-09-22,M,F,makayla8@adventure-works.com,90000.0,2.0,1.0,Bachillerato,Profesional,1.0,1.0,7422 Roseann Drive,151-555-0161,2002-01-30,Person
18260,682,29259,Jonathan,Davis,1954-09-10,S,M,jonathan55@adventure-works.com,70000.0,2.0,0.0,Bachillerato parcial,Manual calificado,1.0,2.0,9217 Juliet Court,540-555-0150,2004-04-07,Person
18261,469,29260,Ricky,Carlson,1935-05-27,S,M,ricky19@adventure-works.com,70000.0,4.0,0.0,Máster,Administración,0.0,2.0,3177 Dover Way,208-555-0112,2004-03-13,Person
18262,690,29261,Robert,Turner,1935-03-15,S,M,robert48@adventure-works.com,130000.0,2.0,3.0,Máster,Administración,0.0,3.0,3444 Elkwood Dr.,827-555-0114,2002-01-23,Person
18263,580,29262,Cassie,Raje,1936-02-22,S,F,cassie12@adventure-works.com,50000.0,2.0,0.0,Máster,Administración,0.0,2.0,1727 The Trees Drive,827-555-0119,2004-07-27,Person
18264,430,29263,Nathan,Li,1936-05-24,M,M,nathan23@adventure-works.com,70000.0,4.0,0.0,Máster,Administración,0.0,2.0,2025 Sunset Meadows,667-555-0117,2004-05-31,Person
18265,619,29264,Riley,Brooks,1936-01-27,M,F,riley21@adventure-works.com,90000.0,4.0,0.0,Grado,Administración,0.0,2.0,4903 Lemonwood Drive,999-555-0126,2002-01-11,Person
18266,472,29265,Marissa,Diaz,1936-11-08,S,F,marissa17@adventure-works.com,90000.0,4.0,0.0,Grado,Administración,0.0,2.0,6272 Maywood Ln,390-555-0145,2002-01-31,Person
18267,647,29266,Lucas,Anderson,1960-07-05,S,M,lucas23@adventure-works.com,80000.0,5.0,4.0,Grado parcial,Profesional,0.0,3.0,4332 Listing Ct,990-555-0111,2003-10-07,Person
18268,695,29267,Jordan,Perez,1960-10-19,M,F,jordan40@adventure-works.com,80000.0,5.0,4.0,Grado parcial,Profesional,1.0,3.0,8989 Twincreek Ct.,394-555-0196,2004-01-25,Person
18269,479,29268,Marcus,Thomas,1960-05-22,M,M,marcus11@adventure-works.com,90000.0,4.0,3.0,Bachillerato,Profesional,1.0,3.0,6291 Winter Lane,169-555-0183,2003-08-23,Person
18270,500,29269,Vanessa,Griffin,1960-05-14,M,F,vanessa21@adventure-works.com,90000.0,4.0,3.0,Bachillerato,Profesional,1.0,3.0,337 Forest Way,497-555-0173,2004-04-07,Person
18271,551,29270,Carlos,Allen,1960-01-12,M,M,carlos45@adventure-works.com,100000.0,0.0,3.0,Grado parcial,Profesional,1.0,1.0,5018 W. Watson Court,688-555-0171,2004-02-26,Person
18272,703,29271,Antonio,Henderson,1960-06-25,S,M,antonio5@adventure-works.com,100000.0,0.0,3.0,Grado parcial,Profesional,0.0,1.0,8763 Lori Dr.,519-555-0159,2003-11-12,Person
18273,582,29272,Alex,King,1960-01-14,M,M,alex48@adventure-works.com,100000.0,0.0,3.0,Grado parcial,Profesional,1.0,2.0,5992 Leeds Ct.,140-555-0122,2004-02-27,Person
18274,582,29273,Timothy,Lopez,1960-02-12,M,M,timothy38@adventure-works.com,100000.0,0.0,3.0,Grado parcial,Profesional,1.0,2.0,2155 Zartop Street,137-555-0130,2004-02-27,Person
18275,502,29274,Miguel,Green,1960-07-22,S,M,miguel31@adventure-works.com,120000.0,5.0,4.0,Bachillerato,Profesional,1.0,3.0,1962 Ferndale Lane,290-555-0145,2002-01-05,Person
18276,552,29275,Taylor,Thomas,1953-05-15,S,F,taylor58@adventure-works.com,70000.0,3.0,0.0,Máster,Administración,0.0,2.0,8476 Kingswood Circle,293-555-0179,2002-01-06,Person
18277,537,29276,Sydney,Flores,1953-08-22,M,F,sydney34@adventure-works.com,70000.0,3.0,0.0,Máster,Administración,1.0,2.0,7948 Rambling Lane,621-555-0147,2002-01-14,Person
18278,671,29277,Samantha,Mohamed,1953-04-27,S,F,samantha9@adventure-works.com,70000.0,3.0,0.0,Máster,Administración,0.0,2.0,5331 Buskrik Avenue,832-555-0138,2003-09-03,Person
18279,652,29278,Janet,Scott,1953-08-18,S,F,janet33@adventure-works.com,70000.0,3.0,0.0,Máster,Administración,1.0,2.0,2616 Northridge Drive,422-555-0144,2002-01-12,Person
18280,502,29279,Hailey,Turner,1953-07-21,S,F,hailey47@adventure-works.com,70000.0,3.0,0.0,Máster,Administración,1.0,2.0,1218 Trasher Road,114-555-0115,2002-02-17,Person
18281,566,29280,Erin,Cook,1951-02-09,S,F,erin25@adventure-works.com,40000.0,3.0,0.0,Grado parcial,Profesional,0.0,2.0,5484 The Trees Dr.,895-555-0155,2002-02-22,Person
18282,562,29281,Charles,Anderson,1950-02-26,S,M,charles13@adventure-works.com,40000.0,4.0,0.0,Grado parcial,Profesional,0.0,2.0,8446 San Gabriel,178-555-0112,2002-10-27,Person
18283,550,29282,Taylor,Jackson,1949-09-13,M,F,taylor59@adventure-works.com,30000.0,4.0,0.0,Bachillerato,Profesional,1.0,2.0,4845 Park Lane Circle,559-555-0129,2004-07-02,Person
18284,470,29283,Jeff,Smith,1949-07-10,M,M,jeff4@adventure-works.com,30000.0,4.0,0.0,Bachillerato,Profesional,0.0,2.0,6992 Tara St.,515-555-0100,2003-12-03,Person
18285,577,29284,Riley,Hughes,1949-12-04,S,F,riley9@adventure-works.com,30000.0,4.0,0.0,Bachillerato,Profesional,0.0,2.0,240 Crown Court,842-555-0173,2004-06-13,Person
18286,430,29285,Thomas,Adams,1949-01-14,S,M,thomas51@adventure-works.com,40000.0,4.0,0.0,Bachillerato,Profesional,0.0,2.0,3862 Citrus Avenue,475-555-0159,2002-02-10,Person
18287,613,29286,Rodney,Alvarez,1964-05-20,S,M,rodney0@adventure-works.com,60000.0,3.0,3.0,Grado,Profesional,0.0,2.0,5068 N Francisco Way,1 (11) 500 555-0196,2003-09-25,Person
18288,613,29287,Suzanne,Lin,1964-02-25,M,F,suzanne9@adventure-works.com,60000.0,4.0,4.0,Grado,Profesional,1.0,1.0,8221 Anchor Ave.,1 (11) 500 555-0135,2003-08-04,Person
18289,473,29288,Glenn,Lin,1964-10-18,M,M,glenn8@adventure-works.com,60000.0,4.0,4.0,Grado,Profesional,0.0,2.0,3494 Radar Blvd,1 (11) 500 555-0111,2004-07-28,Person
18290,596,29289,Devon,Raje,1964-08-27,S,M,devon11@adventure-works.com,70000.0,0.0,0.0,Grado,Profesional,1.0,1.0,644 North Ranchford,1 (11) 500 555-0182,2003-10-05,Person
18291,634,29290,Troy,Garcia,1963-10-15,S,M,troy16@adventure-works.com,60000.0,5.0,5.0,Grado,Profesional,0.0,2.0,9772 Mountain View Drive,1 (11) 500 555-0173,2003-08-16,Person
18292,492,29291,Nancy,Subram,1963-10-23,M,F,nancy16@adventure-works.com,60000.0,3.0,2.0,Grado,Profesional,0.0,2.0,2320 Wee Donegal,1 (11) 500 555-0183,2004-04-01,Person
18293,632,29292,Diana,Dominguez,1967-01-07,S,F,diana12@adventure-works.com,90000.0,2.0,2.0,Grado,Profesional,0.0,0.0,3931 Scott Street,1 (11) 500 555-0117,2003-10-09,Person
18294,637,29293,Nuan,Wu,1967-06-02,S,M,nuan1@adventure-works.com,90000.0,3.0,3.0,Grado,Profesional,1.0,0.0,7717 Amador Valley Blvd.,1 (11) 500 555-0113,2003-10-16,Person
18295,561,29294,Allison,Cooper,1961-06-17,S,F,allison17@adventure-works.com,60000.0,1.0,0.0,Grado parcial,Manual calificado,0.0,1.0,6121 Monetary Way,1 (11) 500 555-0132,2004-04-30,Person
